#,energy,(keV)	err_energy,(keV)	flux_data,(ph,cm^-2,s^-1,keV^-1)	err_flux,(ph,cm^-2,s^-1,keV^-1)		flux_model,(ph,cm^-2,s^-1,keV^-1)
2.59257007,2.50005722E-3,7.80439237E-4,6.63599276E-5,6.34328055E-4
2.59756994,2.49993801E-3,6.684814E-4,6.07717484E-5,6.24122971E-4
2.60256505,2.49505043E-3,5.87609888E-4,5.63803915E-5,6.24122971E-4
2.60756016,2.49993801E-3,6.98582269E-4,6.26245455E-5,6.24001259E-4
2.61256003,2.50005722E-3,5.51633246E-4,5.67323004E-5,6.13996875E-4
2.61755991,2.49993801E-3,6.38963073E-4,5.94882367E-5,6.13996875E-4
2.62256002,2.50005722E-3,7.0029241E-4,6.67352215E-5,6.13877783E-4
2.62755489,2.49493122E-3,6.48124143E-4,5.79341904E-5,6.04088767E-4
2.63255,2.50005722E-3,5.92206023E-4,5.95027705E-5,6.04088767E-4
2.63754988,2.49993801E-3,7.09818152E-4,6.15803947E-5,6.03992143E-4
2.64254999,2.50005722E-3,6.61403174E-4,6.3632564E-5,5.94393001E-4
2.64755011,2.50005722E-3,6.37875695E-4,6.18009726E-5,5.94393001E-4
2.65255022,2.49993801E-3,6.08637987E-4,5.55124789E-5,5.94297948E-4
2.6575501,2.50005722E-3,7.10830442E-4,6.39384598E-5,5.84903813E-4
2.6625452,2.49493122E-3,6.04507863E-4,5.77636893E-5,5.84903813E-4
2.66754007,2.50005722E-3,6.58468343E-4,5.92225151E-5,5.84829424E-4
2.67254019,2.49993801E-3,7.18089403E-4,6.30902214E-5,5.7561585E-4
2.67754006,2.50005722E-3,5.73642435E-4,5.69448348E-5,5.7561585E-4
2.68253994,2.49993801E-3,7.04578764E-4,5.99283885E-5,5.75542974E-4
2.68754005,2.50005722E-3,6.06789661E-4,6.07744805E-5,5.66523697E-4
2.69254017,2.49993801E-3,5.29616489E-4,6.00804342E-5,5.66523697E-4
2.69754004,2.50005722E-3,5.18849294E-4,5.59835207E-5,5.66452392E-4
2.70253992,2.49993801E-3,6.40384969E-4,6.34156095E-5,5.57622348E-4
2.70753503,2.49505043E-3,5.30787918E-4,5.87141003E-5,5.57622348E-4
2.71253014,2.49993801E-3,6.49919908E-4,6.10258394E-5,5.57569962E-4
2.71753001,2.50005722E-3,5.35072468E-4,5.72877507E-5,5.48906799E-4
2.72252989,2.49993801E-3,6.24688633E-4,6.26954497E-5,5.48906799E-4
2.72753,2.50005722E-3,5.95551857E-4,6.12874137E-5,5.48855518E-4
2.73253012,2.49993801E-3,5.66482311E-4,5.60719018E-5,5.40372217E-4
2.73752999,2.50005722E-3,6.26555644E-4,6.0764407E-5,5.40372217E-4
2.74252987,2.49993801E-3,5.72872523E-4,6.20887295E-5,5.40321984E-4
2.74752998,2.50005722E-3,6.3218642E-4,6.12397489E-5,5.32013946E-4
2.7525301,2.49993801E-3,6.22676278E-4,6.25453031E-5,5.32013946E-4
2.75752497,2.49505043E-3,5.4168707E-4,5.66463023E-5,5.31981059E-4
2.76252007,2.50005722E-3,4.9899891E-4,5.94800986E-5,5.23827446E-4
2.76751995,2.49993801E-3,5.28638077E-4,5.71905002E-5,5.23827446E-4
2.77252007,2.50005722E-3,6.07278198E-4,6.05118039E-5,5.23795316E-4
2.77752018,2.49993801E-3,5.07850433E-4,5.41189765E-5,5.1580841E-4
2.78252006,2.50005722E-3,5.39618894E-4,5.56986015E-5,5.1580841E-4
2.78751993,2.49993801E-3,6.48557034E-4,6.09616473E-5,5.15776919E-4
2.79252005,2.50005722E-3,5.81845117E-4,6.23113883E-5,5.07952587E-4
2.79752016,2.49993801E-3,6.50670729E-4,6.23678861E-5,5.07952587E-4
2.80252004,2.50005722E-3,4.86104283E-4,5.50025834E-5,5.07921737E-4
2.80751991,2.49993801E-3,5.96520142E-4,6.18349077E-5,5.00255788E-4
2.81252003,2.50005722E-3,5.61457069E-4,6.13545562E-5,5.00255788E-4
2.81752014,2.49993801E-3,5.27949771E-4,5.57248932E-5,5.00225578E-4
2.82252002,2.50005722E-3,4.33357985E-4,5.66511517E-5,4.92709049E-4
2.82751989,2.49993801E-3,5.74603735E-4,5.78019353E-5,4.92709049E-4
2.83252001,2.50005722E-3,5.16502361E-4,5.52718011E-5,4.92679421E-4
2.83751488,2.49493122E-3,5.19607915E-4,5.63233152E-5,4.85313678E-4
2.84250998,2.50005722E-3,5.79315179E-4,6.01128522E-5,4.85313678E-4
2.84750986,2.49993801E-3,5.52563928E-4,5.81132954E-5,4.85299155E-4
2.85250998,2.50005722E-3,5.42469206E-4,5.86432725E-5,4.7807084E-4
2.85751009,2.49993801E-3,4.83729498E-4,5.43115821E-5,4.7807084E-4
2.86250997,2.50005722E-3,5.34009014E-4,5.75897757E-5,4.78056609E-4
2.86750984,2.49993801E-3,4.75105626E-4,5.92699398E-5,4.70971689E-4
2.87250996,2.50005722E-3,5.74398902E-4,5.50138502E-5,4.70971689E-4
2.87751007,2.50005722E-3,5.52874466E-4,6.00482708E-5,4.70957748E-4
2.88251019,2.49993801E-3,4.78436879E-4,5.11954495E-5,4.64012846E-4
2.88751006,2.50005722E-3,5.75017184E-4,5.39702596E-5,4.64012846E-4
2.89250994,2.49993801E-3,4.72523068E-4,5.60430781E-5,4.63999168E-4
2.89751005,2.50005722E-3,5.19343594E-4,5.7439931E-5,4.57190763E-4
2.90251017,2.49993801E-3,5.76404156E-4,5.74166479E-5,4.57190763E-4
2.90751004,2.50005722E-3,5.53663936E-4,5.42316375E-5,4.57177375E-4
2.91250992,2.49993801E-3,5.82525798E-4,5.62573696E-5,4.5050215E-4
2.91751003,2.50005722E-3,5.41313319E-4,5.30150392E-5,4.5050215E-4
2.92251015,2.49993801E-3,5.35302097E-4,5.61661145E-5,4.50489024E-4
2.92751002,2.50005722E-3,5.41017274E-4,5.31192491E-5,4.43943747E-4
